id;Город дистрибьютора;Торг_точка_грязная;Торг_точка_грязная_адрес;outlet_clean_id;cluster_id;subcluster_id
1724;Ростов-на-Дону;ВЕНДОР ООО\ Ленинский;394031 г.Воронеж ул.Грамши д.70;;bzGh-sFP2-yEgM-fTlz;1Rex-lX8g-UtAQ-Dc52
1725;Ростов-на-Дону;ВЕНДОР ООО\ Лизюкова;-;;bzGh-sFP2-yEgM-fTlz;s7E2-Gptd-L2oi-v9sP
1726;Ростов-на-Дону;ВЕНДОР ООО\ Лизюкова;394031, г.Воронеж ул.Грамши д.70;;bzGh-sFP2-yEgM-fTlz;s7E2-Gptd-L2oi-v9sP
1727;Ростов-на-Дону;ВЕНДОР ООО\ Лизюкова;394031 г Воронеж ул Грамши д 70;;bzGh-sFP2-yEgM-fTlz;s7E2-Gptd-L2oi-v9sP
1728;Ростов-на-Дону;ВЕНДОР ООО\ Лизюкова;394031 г.Воронеж ул.Грамши д.70;;bzGh-sFP2-yEgM-fTlz;s7E2-Gptd-L2oi-v9sP
1729;Ростов-на-Дону;ВЕНДОР ООО\ Ломоносова;-;;bzGh-sFP2-yEgM-fTlz;grLg-lql2-gpiA-KWUQ
1730;Ростов-на-Дону;ВЕНДОР ООО\ Ломоносова;394031, г.Воронеж ул.Грамши д.70;;bzGh-sFP2-yEgM-fTlz;grLg-lql2-gpiA-KWUQ
1731;Ростов-на-Дону;ВЕНДОР ООО\ Ломоносова;394031 г Воронеж ул Грамши д 70;;bzGh-sFP2-yEgM-fTlz;grLg-lql2-gpiA-KWUQ
1732;Ростов-на-Дону;ВЕНДОР ООО\ Ломоносова;394031 г.Воронеж ул.Грамши д.70;;bzGh-sFP2-yEgM-fTlz;grLg-lql2-gpiA-KWUQ
1733;Ростов-на-Дону;ВЕНДОР ООО\ Плехановская;-;;bzGh-sFP2-yEgM-fTlz;sstO-icsA-LFmd-vdU7
1734;Ростов-на-Дону;ВЕНДОР ООО\ Плехановская;394031, г.Воронеж ул.Грамши д.70;;bzGh-sFP2-yEgM-fTlz;sstO-icsA-LFmd-vdU7
1735;Ростов-на-Дону;ВЕНДОР ООО\ Плехановская;394031 г Воронеж ул Грамши д 70;;bzGh-sFP2-yEgM-fTlz;sstO-icsA-LFmd-vdU7
1736;Ростов-на-Дону;ВЕНДОР ООО\ Плехановская;394031 г.Воронеж ул.Грамши д.70;;bzGh-sFP2-yEgM-fTlz;sstO-icsA-LFmd-vdU7
1737;Ростов-на-Дону;ВЕНДОР ООО\ Пушкинская;-;;bzGh-sFP2-yEgM-fTlz;ZLDE-Y1H5-ah0E-cmi9
1738;Ростов-на-Дону;ВЕНДОР ООО/Грамши Бонус;-;;bzGh-sFP2-yEgM-fTlz;SYaN-owHm-ggSQ-fyki
1739;Ростов-на-Дону;ВЕНДОР ООО\ Московский пр-т;-;;bzGh-sFP2-yEgM-fTlz;TyzF-3SaE-cMDo-usg3
